facility_id,page_downloaded_day,facility_cases_cumulative,facility_cases_current,facility_deaths,facility_name,facility_listed,ice_date_updated,page_id
GLADEFL,2020-07-01,111.0,48.0,0.0,GLADES COUNTY DETENTION CENTER,Glades County Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
GREENMA,2020-07-01,6.0,5.0,0.0,FRANKLIN COUNTY HOUSE OF CORRECTION,Franklin County House of Corrections,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
HASKLTX,2020-07-01,42.0,1.0,0.0,ROLLING PLAINS DETENTION CENTER,Rolling Plains Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
HOUICDF,2020-07-01,105.0,1.0,0.0,HOUSTON CONTRACT DETENTION FACILITY,Houston Contract Detention Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/adams-county-detention-center,2020-07-01,35.0,0.0,0.0,ADAMS COUNTY DETENTION CENTER,Adams County Correctional Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/bluebonnet-detention-facility,2020-07-01,280.0,145.0,0.0,BLUEBONNET DETENTION FACILITY,Bluebonnet Detention Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/caroline-detention-facility,2020-07-01,3.0,0.0,0.0,CAROLINE DETENTION FACILITY,Caroline Detention Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/el-valle-detention-facility,2020-07-01,1.0,1.0,0.0,EL VALLE DETENTION FACILITY,El Valle Detention Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-07-01,16.0,0.0,0.0,IAH POLK ADULT DETENTION FACILITY,IAH Polk Adult Detention Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/jackson-parish-correctional-center,2020-07-01,2.0,2.0,0.0,JACKSON PARISH CORRECTIONAL CENTER,Jackson Parish Correctional,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/joe-corley-detention-facility,2020-07-01,42.0,1.0,0.0,JOE CORLEY DETENTION FACILITY,Joe Corley Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/la-palma-correctional-center,2020-07-01,92.0,4.0,0.0,LA PALMA CORRECTIONAL CENTER,La Palma Correctional Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/montgomery-processing-center,2020-07-01,184.0,64.0,0.0,MONTGOMERY PROCESSING CENTER,Montgomery Processing Center (Houston),2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/richwood-correctional-center,2020-07-01,65.0,0.0,0.0,RICHWOOD CORRECTIONAL CENTER,Richwood Correctional Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
https://ice.gov/detention-facility/winn-correctional-center,2020-07-01,121.0,5.0,0.0,WINN CORRECTIONAL CENTER,Winn Correctional Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
HUDSONJ,2020-07-01,14.0,5.0,0.0,HUDSON COUNTY CORRECTIONAL CENTER,Hudson County Jail,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
IRADFCA,2020-07-01,2.0,0.0,0.0,IMPERIAL REGIONAL DETENTION FACILITY,Imperial Regional Detention Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
IRWINGA,2020-07-01,14.0,12.0,0.0,IRWIN COUNTY DETENTION CENTER,Irwin County Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
JAMESGA,2020-07-01,5.0,5.0,0.0,FOLKSTON ICE PROCESSING CENTER (D. RAY JAMES),Folkston ICE Processing Center (D. Ray James),2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
JENADLA,2020-07-01,15.0,1.0,0.0,JENA/LASALLE DETENTION FACILITY,LaSalle ICE Processing Center - Jena,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
JENATLA,2020-07-01,76.0,18.0,0.0,ALEXANDRIA STAGING FACILITY,Alexandria Staging Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
JOHNSTX,2020-07-01,1.0,1.0,0.0,JOHNSON COUNTY CORRECTIONS CENTER,Johnson County Law Enforcement Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
KRNRCTX,2020-07-01,11.0,11.0,0.0,KARNES COUNTY RESIDENTIAL CENTER,Karnes County Residential Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
KRO,2020-07-01,37.0,3.0,0.0,KROME NORTH SERVICE PROCESSING CENTER,Krome North Service Processing Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
LASALLE CORR CTR OLLA,2020-07-01,12.0,6.0,0.0,LASALLE CORR CTR OLLA,LaSalle ICE Processing Center - Olla,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
LINCOMO,2020-07-01,1.0,0.0,0.0,LINCOLN COUNTY DETENTION CENTER,Lincoln County Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
MOROWOH,2020-07-01,48.0,0.0,0.0,MORROW COUNTY CORRECTIONAL FACILITY,Morrow County Correctional Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
NVSDCNV,2020-07-01,3.0,3.0,0.0,NEVADA SOUTHERN DETENTION CENTER,Nevada Southern Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
OKMULOK,2020-07-01,12.0,12.0,0.0,OKMULGEE COUNTY JAIL,Moore Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
OTRPCNM,2020-07-01,143.0,27.0,0.0,OTERO COUNTY PROCESSING CENTER,Otero County Processing Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
PIC,2020-07-01,78.0,23.0,0.0,PORT ISABEL,Port Isabel Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
PIKCOPA,2020-07-01,22.0,0.0,0.0,PIKE COUNTY CORRECTIONAL FACILITY,Pike County Correctional Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
PINEPLA,2020-07-01,30.0,0.0,0.0,PINE PRAIRIE CORRECTIONAL CENTER,Pine Prairie ICE Processing Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
POLKJIA,2020-07-01,11.0,1.0,0.0,POLK COUNTY JAIL,Polk County Jail,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
PRLDCTX,2020-07-01,52.0,9.0,0.0,PRAIRIELAND DETENTION FACILITY,Prairieland Detention Facility,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
PULASIL,2020-07-01,45.0,0.0,0.0,PULASKI COUNTY JAIL,Pulaski County Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
SLRDCAZ,2020-07-01,7.0,3.0,0.0,SAN LUIS REGIONAL DETENTION CENTER,San Luis Regional Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
STCDFTX,2020-07-01,51.0,4.0,0.0,SOUTH TEXAS DETENTION COMPLEX,South Texas ICE Processing Center (Pearsall),2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
STCLAMI,2020-07-01,10.0,3.0,0.0,SAINT CLAIR COUNTY JAIL,Saint Clair County Jail,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
STRAFNH,2020-07-01,2.0,2.0,0.0,STRAFFORD COUNTY CORRECTIONS,Strafford County Corrections,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
STWRTGA,2020-07-01,55.0,24.0,1.0,STEWART DETENTION CENTER,Stewart Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
TOORANM,2020-07-01,42.0,16.0,0.0,TORRANCE COUNTY DETENTION FACILITY,Torrance County Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
WAKULFL,2020-07-01,1.0,1.0,0.0,WAKULLA COUNTY JAIL,Wakulla County Jail,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
WCCPBFL,2020-07-01,26.0,7.0,0.0,BROWARD TRANSITIONAL CENTER,Broward Transitional Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
WEBDCTX,2020-07-01,6.0,5.0,0.0,WEBB COUNTY DETENTION CENTER (CCA),Webb County Detention Center (CCA),2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
WYATTRI,2020-07-01,2.0,0.0,0.0,WYATT DETENTION CENTER,Wyatt Detention Center,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
YORCOPA,2020-07-01,1.0,0.0,0.0,YORK COUNTY PRISON,York County Prison,2020-07-01 12:00:00,58e61a768bb22e61eca72fb1fd26f7f7
ADLNTCA,2020-07-02,10.0,8.0,0.0,ADELANTO ICE PROCESSING CENTER,Adelanto ICE Processing Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
BASILLA,2020-07-02,2.0,2.0,0.0,SOUTH LOUISIANA DETENTION CENTER,South Louisiana Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
BERGENJ,2020-07-02,2.0,0.0,0.0,BERGEN COUNTY JAIL,Bergen County Jail,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
BRINDMA,2020-07-02,1.0,0.0,0.0,BRISTOL COUNTY DETENTION CENTER,Bristol County Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
BTV,2020-07-02,49.0,0.0,0.0,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,Buffalo (Batavia) Service Processing Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
CALHOMI,2020-07-02,6.0,3.0,0.0,CALHOUN COUNTY CORRECTIONAL CENTER,Calhoun County Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
CATAHLA,2020-07-02,77.0,25.0,0.0,CATAHOULA CORRECTIONAL CENTER,Catahoula Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
CCAFLAZ,2020-07-02,11.0,9.0,0.0,"CCA, FLORENCE CORRECTIONAL CENTER",CCA Florence Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
CCASDCA,2020-07-02,167.0,3.0,1.0,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),Otay Mesa Detention Center (San Diego CDF),2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
CHARLSC,2020-07-02,2.0,2.0,0.0,CHARLESTON COUNTY DETENTION CENTER,Charleston County Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
CONCOLA,2020-07-02,2.0,0.0,0.0,CONCORDIA PARISH C C,River Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
CSCNWWA,2020-07-02,3.0,1.0,0.0,NORTHWEST DETENTION CENTER,Tacoma ICE Processing Center (Northwest Detention Center),2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
DENICDF,2020-07-02,16.0,9.0,0.0,DENVER CONTRACT DETENTION FACILITY,Aurora Contract Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
EAZ,2020-07-02,222.0,88.0,0.0,ELOY FEDERAL CONTRACT FACILITY,Eloy Federal Contract Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
ELZICDF,2020-07-02,18.0,0.0,0.0,ELIZABETH CONTRACT DETENTION FACILITY,Elizabeth Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
EPC,2020-07-02,119.0,67.0,0.0,EL PASO SERVICE PROCESSING CENTER,El Paso Service Processing Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
ESSEXNJ,2020-07-02,8.0,6.0,0.0,ESSEX COUNTY CORRECTIONAL FACILITY,Essex County Jail,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
ETOWAAL,2020-07-02,1.0,0.0,0.0,ETOWAH COUNTY JAIL (ALABAMA),Etowah County Jail,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
FLO,2020-07-02,33.0,1.0,0.0,FLORENCE SERVICE PROCESSING CENTER,Florence Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
FRMVLVA,2020-07-02,53.0,49.0,0.0,IMMIGRATION CENTERS OF AMERICA FARMVILLE,Immigration Centers of America - Farmville,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
GLADEFL,2020-07-02,111.0,48.0,0.0,GLADES COUNTY DETENTION CENTER,Glades County Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
GREENMA,2020-07-02,6.0,5.0,0.0,FRANKLIN COUNTY HOUSE OF CORRECTION,Franklin County House of Corrections,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
HASKLTX,2020-07-02,42.0,1.0,0.0,ROLLING PLAINS DETENTION CENTER,Rolling Plains Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
HOUICDF,2020-07-02,105.0,1.0,0.0,HOUSTON CONTRACT DETENTION FACILITY,Houston Contract Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/adams-county-detention-center,2020-07-02,35.0,0.0,0.0,ADAMS COUNTY DETENTION CENTER,Adams County Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/bluebonnet-detention-facility,2020-07-02,280.0,145.0,0.0,BLUEBONNET DETENTION FACILITY,Bluebonnet Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/caroline-detention-facility,2020-07-02,3.0,0.0,0.0,CAROLINE DETENTION FACILITY,Caroline Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/el-valle-detention-facility,2020-07-02,1.0,1.0,0.0,EL VALLE DETENTION FACILITY,El Valle Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/iah-polk-adult-detention-facility,2020-07-02,16.0,0.0,0.0,IAH POLK ADULT DETENTION FACILITY,IAH Polk Adult Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/jackson-parish-correctional-center,2020-07-02,2.0,2.0,0.0,JACKSON PARISH CORRECTIONAL CENTER,Jackson Parish Correctional,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/joe-corley-detention-facility,2020-07-02,42.0,1.0,0.0,JOE CORLEY DETENTION FACILITY,Joe Corley Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/la-palma-correctional-center,2020-07-02,92.0,4.0,0.0,LA PALMA CORRECTIONAL CENTER,La Palma Correctional Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/montgomery-processing-center,2020-07-02,184.0,64.0,0.0,MONTGOMERY PROCESSING CENTER,Montgomery Processing Center (Houston),2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/richwood-correctional-center,2020-07-02,65.0,0.0,0.0,RICHWOOD CORRECTIONAL CENTER,Richwood Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
https://ice.gov/detention-facility/winn-correctional-center,2020-07-02,121.0,5.0,0.0,WINN CORRECTIONAL CENTER,Winn Correctional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
HUDSONJ,2020-07-02,14.0,5.0,0.0,HUDSON COUNTY CORRECTIONAL CENTER,Hudson County Jail,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
IRADFCA,2020-07-02,2.0,0.0,0.0,IMPERIAL REGIONAL DETENTION FACILITY,Imperial Regional Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
IRWINGA,2020-07-02,14.0,12.0,0.0,IRWIN COUNTY DETENTION CENTER,Irwin County Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
JAMESGA,2020-07-02,5.0,5.0,0.0,FOLKSTON ICE PROCESSING CENTER (D. RAY JAMES),Folkston ICE Processing Center (D. Ray James),2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
JENADLA,2020-07-02,15.0,1.0,0.0,JENA/LASALLE DETENTION FACILITY,LaSalle ICE Processing Center - Jena,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
JENATLA,2020-07-02,76.0,18.0,0.0,ALEXANDRIA STAGING FACILITY,Alexandria Staging Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
JOHNSTX,2020-07-02,1.0,1.0,0.0,JOHNSON COUNTY CORRECTIONS CENTER,Johnson County Law Enforcement Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
KRNRCTX,2020-07-02,11.0,11.0,0.0,KARNES COUNTY RESIDENTIAL CENTER,Karnes County Residential Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
KRO,2020-07-02,37.0,3.0,0.0,KROME NORTH SERVICE PROCESSING CENTER,Krome North Service Processing Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
LASALLE CORR CTR OLLA,2020-07-02,12.0,6.0,0.0,LASALLE CORR CTR OLLA,LaSalle ICE Processing Center - Olla,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
LINCOMO,2020-07-02,1.0,0.0,0.0,LINCOLN COUNTY DETENTION CENTER,Lincoln County Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
MOROWOH,2020-07-02,48.0,0.0,0.0,MORROW COUNTY CORRECTIONAL FACILITY,Morrow County Correctional Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
NVSDCNV,2020-07-02,3.0,3.0,0.0,NEVADA SOUTHERN DETENTION CENTER,Nevada Southern Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
OKMULOK,2020-07-02,12.0,12.0,0.0,OKMULGEE COUNTY JAIL,Moore Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
OTRPCNM,2020-07-02,143.0,27.0,0.0,OTERO COUNTY PROCESSING CENTER,Otero County Processing Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
PIC,2020-07-02,78.0,23.0,0.0,PORT ISABEL,Port Isabel Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
PIKCOPA,2020-07-02,22.0,0.0,0.0,PIKE COUNTY CORRECTIONAL FACILITY,Pike County Correctional Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
PINEPLA,2020-07-02,30.0,0.0,0.0,PINE PRAIRIE CORRECTIONAL CENTER,Pine Prairie ICE Processing Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
POLKJIA,2020-07-02,11.0,1.0,0.0,POLK COUNTY JAIL,Polk County Jail,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
PRLDCTX,2020-07-02,52.0,9.0,0.0,PRAIRIELAND DETENTION FACILITY,Prairieland Detention Facility,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
PULASIL,2020-07-02,45.0,0.0,0.0,PULASKI COUNTY JAIL,Pulaski County Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
SLRDCAZ,2020-07-02,7.0,3.0,0.0,SAN LUIS REGIONAL DETENTION CENTER,San Luis Regional Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
STCDFTX,2020-07-02,51.0,4.0,0.0,SOUTH TEXAS DETENTION COMPLEX,South Texas ICE Processing Center (Pearsall),2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
STCLAMI,2020-07-02,10.0,3.0,0.0,SAINT CLAIR COUNTY JAIL,Saint Clair County Jail,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
STRAFNH,2020-07-02,2.0,2.0,0.0,STRAFFORD COUNTY CORRECTIONS,Strafford County Corrections,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
STWRTGA,2020-07-02,55.0,24.0,1.0,STEWART DETENTION CENTER,Stewart Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
TOORANM,2020-07-02,42.0,16.0,0.0,TORRANCE COUNTY DETENTION FACILITY,Torrance County Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
WAKULFL,2020-07-02,1.0,1.0,0.0,WAKULLA COUNTY JAIL,Wakulla County Jail,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
WCCPBFL,2020-07-02,26.0,7.0,0.0,BROWARD TRANSITIONAL CENTER,Broward Transitional Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
WEBDCTX,2020-07-02,6.0,5.0,0.0,WEBB COUNTY DETENTION CENTER (CCA),Webb County Detention Center (CCA),2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
WYATTRI,2020-07-02,2.0,0.0,0.0,WYATT DETENTION CENTER,Wyatt Detention Center,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
YORCOPA,2020-07-02,1.0,0.0,0.0,YORK COUNTY PRISON,York County Prison,2020-07-01 12:00:00,faa13308542440e6da7db7fa2719eea3
ADLNTCA,2020-07-03,10.0,8.0,0.0,ADELANTO ICE PROCESSING CENTER,Adelanto ICE Processing Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
BASILLA,2020-07-03,2.0,2.0,0.0,SOUTH LOUISIANA DETENTION CENTER,South Louisiana Correctional Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
BERGENJ,2020-07-03,2.0,0.0,0.0,BERGEN COUNTY JAIL,Bergen County Jail,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
BRINDMA,2020-07-03,1.0,0.0,0.0,BRISTOL COUNTY DETENTION CENTER,Bristol County Detention Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
BTV,2020-07-03,49.0,0.0,0.0,BUFFALO (BATAVIA) SERVICE PROCESSING CENTER,Buffalo (Batavia) Service Processing Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
CALHOMI,2020-07-03,6.0,3.0,0.0,CALHOUN COUNTY CORRECTIONAL CENTER,Calhoun County Correctional Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
CATAHLA,2020-07-03,77.0,25.0,0.0,CATAHOULA CORRECTIONAL CENTER,Catahoula Correctional Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
CCAFLAZ,2020-07-03,11.0,9.0,0.0,"CCA, FLORENCE CORRECTIONAL CENTER",CCA Florence Correctional Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
CCASDCA,2020-07-03,167.0,3.0,1.0,OTAY MESA DETENTION CENTER (SAN DIEGO CDF),Otay Mesa Detention Center (San Diego CDF),2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
CHARLSC,2020-07-03,2.0,2.0,0.0,CHARLESTON COUNTY DETENTION CENTER,Charleston County Detention Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
CONCOLA,2020-07-03,2.0,0.0,0.0,CONCORDIA PARISH C C,River Correctional Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
CSCNWWA,2020-07-03,3.0,1.0,0.0,NORTHWEST DETENTION CENTER,Tacoma ICE Processing Center (Northwest Detention Center),2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
DENICDF,2020-07-03,16.0,9.0,0.0,DENVER CONTRACT DETENTION FACILITY,Aurora Contract Detention Facility,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
EAZ,2020-07-03,222.0,88.0,0.0,ELOY FEDERAL CONTRACT FACILITY,Eloy Federal Contract Facility,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
ELZICDF,2020-07-03,18.0,0.0,0.0,ELIZABETH CONTRACT DETENTION FACILITY,Elizabeth Detention Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
EPC,2020-07-03,119.0,67.0,0.0,EL PASO SERVICE PROCESSING CENTER,El Paso Service Processing Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
ESSEXNJ,2020-07-03,8.0,6.0,0.0,ESSEX COUNTY CORRECTIONAL FACILITY,Essex County Jail,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
ETOWAAL,2020-07-03,1.0,0.0,0.0,ETOWAH COUNTY JAIL (ALABAMA),Etowah County Jail,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
FLO,2020-07-03,33.0,1.0,0.0,FLORENCE SERVICE PROCESSING CENTER,Florence Detention Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
FRMVLVA,2020-07-03,53.0,49.0,0.0,IMMIGRATION CENTERS OF AMERICA FARMVILLE,Immigration Centers of America - Farmville,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
GLADEFL,2020-07-03,111.0,48.0,0.0,GLADES COUNTY DETENTION CENTER,Glades County Detention Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
GREENMA,2020-07-03,6.0,5.0,0.0,FRANKLIN COUNTY HOUSE OF CORRECTION,Franklin County House of Corrections,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
HASKLTX,2020-07-03,42.0,1.0,0.0,ROLLING PLAINS DETENTION CENTER,Rolling Plains Detention Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
HOUICDF,2020-07-03,105.0,1.0,0.0,HOUSTON CONTRACT DETENTION FACILITY,Houston Contract Detention Facility,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
https://ice.gov/detention-facility/adams-county-detention-center,2020-07-03,35.0,0.0,0.0,ADAMS COUNTY DETENTION CENTER,Adams County Correctional Center,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
https://ice.gov/detention-facility/bluebonnet-detention-facility,2020-07-03,280.0,145.0,0.0,BLUEBONNET DETENTION FACILITY,Bluebonnet Detention Facility,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
https://ice.gov/detention-facility/caroline-detention-facility,2020-07-03,3.0,0.0,0.0,CAROLINE DETENTION FACILITY,Caroline Detention Facility,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
https://ice.gov/detention-facility/el-valle-detention-facility,2020-07-03,1.0,1.0,0.0,EL VALLE DETENTION FACILITY,El Valle Detention Facility,2020-07-01 12:00:00,03661af2a6902cc3b8834f1bb05f680b
